isotype	gene	distance	rsq
Ig	Lambda_Light_Chain	133	6.61123804688163e-05
Ig	Lambda_Light_Chain	1	0.36885245901639346
Ig	Lambda_Light_Chain	5	0.3960310612597066
Ig	Lambda_Light_Chain	15	0.29603166751026055
Ig	Lambda_Light_Chain	43	0.02648220178306063
Ig	Lambda_Light_Chain	56	0.14175506268081003
Ig	Lambda_Light_Chain	57	0.026201485217878656
Ig	Lambda_Light_Chain	58	0.06441420801568049
Ig	Lambda_Light_Chain	82	0.002732240437158471
Ig	Lambda_Light_Chain	89	0.022858181734232156
Ig	Lambda_Light_Chain	93	0.025652701882210072
Ig	Lambda_Light_Chain	95	0.025652701882210072
Ig	Lambda_Light_Chain	106	0.0032382108884841136
Ig	Lambda_Light_Chain	112	0.00782146278731447
Ig	Lambda_Light_Chain	115	0.004237587088808537
Ig	Lambda_Light_Chain	116	0.03385579937304076
Ig	Lambda_Light_Chain	117	0.002284571999714428
Ig	Lambda_Light_Chain	118	0.04773478020673534
Ig	Lambda_Light_Chain	4	0.2898864809081527
Ig	Lambda_Light_Chain	14	0.3905536604565731
Ig	Lambda_Light_Chain	42	0.0052417960603801305
Ig	Lambda_Light_Chain	55	0.04901960784313726
Ig	Lambda_Light_Chain	56	0.009085330623792163
Ig	Lambda_Light_Chain	57	0.04816272814272
Ig	Lambda_Light_Chain	81	0.0010416666666666664
Ig	Lambda_Light_Chain	88	0.024042560803277012
Ig	Lambda_Light_Chain	92	0.017520833333333336
Ig	Lambda_Light_Chain	94	0.017520833333333336
Ig	Lambda_Light_Chain	105	0.0
Ig	Lambda_Light_Chain	111	0.03479752916952642
Ig	Lambda_Light_Chain	114	0.013369555916830663
Ig	Lambda_Light_Chain	115	0.01496518110938173
Ig	Lambda_Light_Chain	116	4.658258510056004e-05
Ig	Lambda_Light_Chain	117	0.015438034188034194
Ig	Lambda_Light_Chain	10	0.2227675088596667
Ig	Lambda_Light_Chain	38	0.05451690252687894
Ig	Lambda_Light_Chain	51	0.10783301968878366
Ig	Lambda_Light_Chain	52	4.117651176474695e-05
Ig	Lambda_Light_Chain	53	0.15192945004058295
Ig	Lambda_Light_Chain	77	0.0034829721362229092
Ig	Lambda_Light_Chain	84	0.024475524475524476
Ig	Lambda_Light_Chain	88	0.029433264533883716
Ig	Lambda_Light_Chain	90	0.029433264533883716
Ig	Lambda_Light_Chain	101	0.0018346519894507497
Ig	Lambda_Light_Chain	107	0.005819621253599634
Ig	Lambda_Light_Chain	110	0.0007087850100554287
Ig	Lambda_Light_Chain	111	0.030516416432931855
Ig	Lambda_Light_Chain	112	0.008801796580701243
Ig	Lambda_Light_Chain	113	0.05899335844567804
Ig	Lambda_Light_Chain	28	1.710428183785362e-05
Ig	Lambda_Light_Chain	41	0.2247415891048101
Ig	Lambda_Light_Chain	42	0.01622447210682505
Ig	Lambda_Light_Chain	43	0.09501133063100442
Ig	Lambda_Light_Chain	67	0.0006997288550686605
Ig	Lambda_Light_Chain	74	0.04995004995004995
Ig	Lambda_Light_Chain	78	0.02527770488935537
Ig	Lambda_Light_Chain	80	0.02527770488935537
Ig	Lambda_Light_Chain	91	0.0014286130790985168
Ig	Lambda_Light_Chain	97	0.050921302655481816
Ig	Lambda_Light_Chain	100	0.008541973490427098
Ig	Lambda_Light_Chain	101	0.021609349068781116
Ig	Lambda_Light_Chain	102	0.0067989836919804935
Ig	Lambda_Light_Chain	103	0.010238762689743086
Ig	Lambda_Light_Chain	13	0.002863868350594014
Ig	Lambda_Light_Chain	14	0.3527902378191559
Ig	Lambda_Light_Chain	15	0.16312825839035516
Ig	Lambda_Light_Chain	39	0.0782753681245979
Ig	Lambda_Light_Chain	46	0.027450980392156862
Ig	Lambda_Light_Chain	50	0.10031454445796227
Ig	Lambda_Light_Chain	52	0.10031454445796227
Ig	Lambda_Light_Chain	63	0.002487474832607576
Ig	Lambda_Light_Chain	69	0.03446169558467392
Ig	Lambda_Light_Chain	72	3.569822151460396e-05
Ig	Lambda_Light_Chain	73	0.07536747273589381
Ig	Lambda_Light_Chain	74	0.0030617445755060425
Ig	Lambda_Light_Chain	75	0.059332309045611806
Ig	Lambda_Light_Chain	1	0.033463711429813116
Ig	Lambda_Light_Chain	2	0.449559452217313
Ig	Lambda_Light_Chain	26	0.004268374016273173
Ig	Lambda_Light_Chain	33	0.05802280426340577
Ig	Lambda_Light_Chain	37	0.04084967320261437
Ig	Lambda_Light_Chain	39	0.04084967320261437
Ig	Lambda_Light_Chain	50	4.446222933617896e-05
Ig	Lambda_Light_Chain	56	0.04396624813274659
Ig	Lambda_Light_Chain	59	0.0004015225735990881
Ig	Lambda_Light_Chain	60	0.021363693777486873
Ig	Lambda_Light_Chain	61	0.0044893220936778125
Ig	Lambda_Light_Chain	62	0.012820512820512824
Ig	Lambda_Light_Chain	1	0.3397090517241379
Ig	Lambda_Light_Chain	25	0.20727588909407094
Ig	Lambda_Light_Chain	32	0.04711217985554266
Ig	Lambda_Light_Chain	36	0.11431755070995575
Ig	Lambda_Light_Chain	38	0.11431755070995576
Ig	Lambda_Light_Chain	49	0.0026375846375846362
Ig	Lambda_Light_Chain	55	0.012975803999646917
Ig	Lambda_Light_Chain	58	0.0006988605264467334
Ig	Lambda_Light_Chain	59	0.035248949366495336
Ig	Lambda_Light_Chain	60	0.01935736677115988
Ig	Lambda_Light_Chain	61	0.01259174790806739
Ig	Lambda_Light_Chain	24	0.16968025128865977
Ig	Lambda_Light_Chain	31	0.16007567473532486
Ig	Lambda_Light_Chain	35	0.1997770036500553
Ig	Lambda_Light_Chain	37	0.1997770036500553
Ig	Lambda_Light_Chain	48	0.002136372337225518
Ig	Lambda_Light_Chain	54	0.06930484161771092
Ig	Lambda_Light_Chain	57	0.00019019442096365153
Ig	Lambda_Light_Chain	58	0.05390059150168999
Ig	Lambda_Light_Chain	59	0.0032197204150218478
Ig	Lambda_Light_Chain	60	0.02692719258962453
Ig	Lambda_Light_Chain	7	0.299454368615629
Ig	Lambda_Light_Chain	11	0.34722222222222227
Ig	Lambda_Light_Chain	13	0.34722222222222227
Ig	Lambda_Light_Chain	24	0.0008503401360544207
Ig	Lambda_Light_Chain	30	0.03664302600472814
Ig	Lambda_Light_Chain	33	0.0469453892590366
Ig	Lambda_Light_Chain	34	0.10589801808788349
Ig	Lambda_Light_Chain	35	7.571889142536745e-05
Ig	Lambda_Light_Chain	36	0.050496876039967206
Ig	Lambda_Light_Chain	4	0.7428571428571428
Ig	Lambda_Light_Chain	6	0.7428571428571427
Ig	Lambda_Light_Chain	17	0.0037494972559907634
Ig	Lambda_Light_Chain	23	0.17582417582417584
Ig	Lambda_Light_Chain	26	0.025991175396947893
Ig	Lambda_Light_Chain	27	0.15071567292676094
Ig	Lambda_Light_Chain	28	0.012338909546337503
Ig	Lambda_Light_Chain	29	0.08440279946786974
Ig	Lambda_Light_Chain	2	1.0
Ig	Lambda_Light_Chain	13	0.020833333333333336
Ig	Lambda_Light_Chain	19	0.186856554564173
Ig	Lambda_Light_Chain	22	0.017144153487166188
Ig	Lambda_Light_Chain	23	0.1375
Ig	Lambda_Light_Chain	24	0.004553328151257045
Ig	Lambda_Light_Chain	25	0.05381717261027606
Ig	Lambda_Light_Chain	11	0.020833333333333332
Ig	Lambda_Light_Chain	17	0.18685655456417302
Ig	Lambda_Light_Chain	20	0.017144153487166185
Ig	Lambda_Light_Chain	21	0.1375
Ig	Lambda_Light_Chain	22	0.004553328151257045
Ig	Lambda_Light_Chain	23	0.053817172610276055
Ig	Lambda_Light_Chain	6	0.02768245252802562
Ig	Lambda_Light_Chain	9	0.016364699006428993
Ig	Lambda_Light_Chain	10	0.0002311370498244805
Ig	Lambda_Light_Chain	11	0.013409961685823757
Ig	Lambda_Light_Chain	12	0.014814814814814815
Ig	Lambda_Light_Chain	3	0.027825476796485466
Ig	Lambda_Light_Chain	4	0.10364420062695927
Ig	Lambda_Light_Chain	5	0.24418604651162784
Ig	Lambda_Light_Chain	6	0.038523175542406314
Ig	Lambda_Light_Chain	1	0.04983463230853298
Ig	Lambda_Light_Chain	2	0.45133733523114056
Ig	Lambda_Light_Chain	3	0.09085995085995087
Ig	Lambda_Light_Chain	1	0.012559453032104638
Ig	Lambda_Light_Chain	2	0.6389897156684815
Ig	Lambda_Light_Chain	1	0.008849557522123895
